userId,peer_118758
2540,0.0
2543,0.0
2554,0.0
2558,0.0
2562,0.0
2568,0.0
2576,0.0
2577,0.0
2580,0.0
2590,0.0
2595,0.0
2602,0.0
2614,0.0
2616,0.0
2631,0.0
2633,0.0
2638,0.0
2640,0.0
2643,0.0
2647,0.0
2649,0.0
2653,0.0
2661,0.0
2669,0.0
2671,0.0
2675,0.0
2678,0.0
2691,0.0
2707,0.0
2711,0.0
2720,0.0
2732,0.0
2734,0.0
2740,0.0
2743,0.0
2757,0.0
2762,0.0
2772,0.0
2773,0.0
2777,0.0
2780,0.0
2784,0.0
2793,0.0
2816,0.0
2841,0.0
2842,0.0
2848,0.0
2883,0.0
2885,0.0
2900,0.0
2902,0.0
2903,0.0
2910,0.0
2914,0.0
2915,0.0
2919,0.0
2926,0.0
2937,0.0
2942,0.0
2945,0.0
2958,0.0
2974,0.0
2979,0.0
2982,0.0
2988,0.0
3011,0.0
3013,0.0
3018,0.0
3020,0.0
3028,0.0
3031,0.0
3033,0.0
3051,0.0
3053,0.0
3068,0.0
3072,0.0
3074,0.0
3080,0.0
3086,0.0
3090,0.0
3094,0.0
3097,0.0
3101,0.0
3109,0.0
3138,0.0
3148,0.0
3184,0.0
3192,0.0
3197,0.0
3199,0.0
3202,0.0
3207,0.0
3208,0.0
3236,0.0
3239,0.0
3249,0.0
3254,0.0
3257,0.0
3264,0.0
3268,0.0
3269,0.0
3273,0.0
3274,0.0
3275,0.0
3284,0.0
3295,0.0
3311,0.0
3316,0.0
3318,0.0
3327,0.0
3338,0.0
3340,0.0
3352,0.0
3360,0.0
3369,0.0
3371,0.0
3393,0.0
3398,0.0
3399,0.0
3406,0.0
3417,0.0
3427,0.0
3433,0.0
3435,0.0
3439,0.0
3450,0.0
3473,0.0
3490,0.0
3499,0.0
3502,0.0
3504,0.0
3515,0.0
3534,0.0
3538,0.0
3543,0.0
3545,0.0
3565,0.0
3569,0.0
3572,0.0
3576,0.0
3585,0.0
3589,0.0
3604,0.0
3609,0.0
3621,0.0
3622,0.0
3625,0.0
3628,0.0
3629,0.0
3639,0.0
3641,0.0
3648,0.0
3651,0.0
3654,0.0
3660,0.0
3664,0.0
3670,0.0
3673,0.0
3676,0.0
3681,0.0
3688,0.0
3697,0.0
3700,0.0
3704,0.0
3726,0.0
3728,0.0
3729,0.0
3743,0.0
3768,0.0
3793,0.0
3797,0.0
3803,0.0
3816,0.0
3827,0.0
3851,0.0
3858,0.0
3862,0.0
3870,0.0
3874,0.0
3890,0.0
3894,0.0
3899,0.0
3907,0.0
3928,0.0
3930,0.0
3934,0.0
3955,0.0
3965,0.0
3984,0.0
3990,0.0
3998,0.0
3999,0.0
4008,0.0
4020,0.0
4084,0.0
4087,0.0
4101,0.0
4105,0.0
4110,0.0
4116,0.0
4125,0.0
4129,0.0
4133,0.0
4135,0.0
4137,0.0
4138,0.0
4140,0.0
4150,0.0
4155,0.0
4158,0.0
4178,0.0
4191,0.0
4193,0.0
4197,0.0
4215,0.0
4222,0.0
4229,0.0
4237,0.0
4254,0.0
4275,0.0
4276,0.0
4285,0.0
4287,0.0
4290,0.0
4295,0.0
4302,0.0
4324,0.0
4331,0.0
4347,0.0
4358,0.0
4366,0.0
4367,0.0
4369,0.0
4370,0.0
4392,0.0
4402,0.0
4417,0.0
4420,0.0
4421,0.0
4423,0.0
4436,0.0
4454,0.0
4459,0.0
4466,0.0
4469,0.0
4497,0.0
4507,0.0
4526,0.0
4529,0.0
4531,0.0
4548,0.0
4551,0.0
4556,0.0
4560,0.0
4562,0.0
4563,0.0
4569,0.0
4581,0.0
4590,0.0
4594,0.0
4598,0.0
4601,0.0
4603,0.0
4615,0.0
4618,0.0
4619,0.0
4624,0.0
4629,0.0
4635,0.0
4636,0.0
4642,0.0
4644,0.0
4649,0.0
4661,0.0
4664,0.0
4671,0.0
4677,0.0
4686,0.0
4695,0.0
4696,0.0
4699,0.0
4701,0.0
4702,0.0
4721,0.0
4722,0.0
4728,0.0
4736,0.0
4758,0.0
4759,0.0
4763,0.0
4765,0.0
4776,0.0
4784,0.0
4797,0.0
4810,0.0
4828,0.0
4832,0.0
4864,0.0
4865,0.0
4870,0.0
4883,0.0
4884,0.0
4888,0.0
4892,0.0
4902,0.0
4907,0.0
4914,0.0
4916,0.0
4918,0.0
4934,0.0
4941,0.0
4948,0.0
4955,0.0
4962,0.0
4967,0.0
4974,0.0
4975,0.0
4986,0.0
4992,0.0
5000,0.0
5007,0.0
5008,0.0
5014,0.0
5017,0.0
5021,0.0
5030,0.0
5034,0.0
5046,0.0
5048,0.0
5063,0.0
5065,0.0
5082,0.0
5084,0.0
5092,0.0
5094,0.0
5102,0.0
5107,0.0
5110,0.0
5138,0.0
5156,0.0
5186,0.0
5195,0.0
5209,0.0
5210,0.0
5223,0.0
5264,0.0
5265,0.0
5269,0.0
5276,0.0
5293,0.0
5296,0.0
5334,0.0
5337,0.0
5350,0.0
5352,0.0
5365,0.0
5366,0.0
5382,0.0
5384,0.0
5393,0.0
5398,0.0
5399,0.0
5406,0.0
5410,0.0
5412,0.0
5414,0.0
5418,0.0
5425,0.0
5441,0.0
5465,0.0
5475,0.0
5483,0.0
5495,0.0
5510,0.0
5513,0.0
5518,0.0
5524,0.0
5543,0.0
5544,0.0
5556,0.0
5558,0.0
5561,0.0
5576,0.0
5592,0.0
5596,0.0
5604,0.0
5613,0.0
5615,0.0
5621,0.0
5623,0.0
5630,0.0
5636,0.0
5638,0.0
5640,0.0
5642,0.0
5658,0.0
5662,0.0
5664,0.0
5691,0.0
5698,0.0
5699,0.0
5723,0.0
5726,0.0
5729,0.0
5730,0.0
5737,0.0
5745,0.0
5771,0.0
5789,0.0
5798,0.0
5814,0.0
5825,0.0
5826,0.0
5827,0.0
5838,0.0
5843,0.0
5851,0.0
5875,0.0
5877,0.0
5878,0.0
5881,0.0
5896,0.0
5906,0.0
5921,0.0
5922,0.0
5927,0.0
5950,0.0
5958,0.0
5967,0.0
5970,0.0
5972,0.0
5984,0.0
5993,0.0
6000,0.0
6008,0.0
6012,0.0
6015,0.0
6017,0.0
6020,0.0
6026,0.0
6027,0.0
6031,0.0
6038,0.0
6040,0.0
6047,0.0
6050,0.0
6060,0.0
6083,0.0
6099,0.0
6114,0.0
6116,0.0
6129,0.0
6137,0.0
6142,0.0
6145,0.0
6165,0.0
6166,0.0
6167,0.0
6168,0.0
6169,0.0
6175,0.0
6177,0.0
6190,0.0
6198,0.0
6200,0.0
6201,0.0
6206,0.0
6228,0.0
6232,0.0
6241,0.0
6247,0.0
6260,0.0
6289,0.0
6314,0.0
6319,0.0
6337,0.0
6348,0.0
6349,0.0
6351,0.0
6356,0.0
6366,0.0
6369,0.0
6371,0.0
6373,0.0
6389,0.0
6409,0.0
6418,0.0
6424,0.0
6448,0.0
6467,0.0
6468,0.0
6475,0.0
6480,0.0
6486,0.0
6497,0.0
6501,0.0
6506,0.0
6514,0.0
6559,0.0
6561,0.0
6569,0.0
6574,0.0
6575,0.0
6586,0.0
6593,0.0
6602,0.0
6607,0.0
6611,0.0
6621,0.0
6625,0.0
6628,0.0
6630,0.0
6636,0.0
6638,0.0
6639,0.0
6670,0.0
6676,0.0
6719,0.0
6720,0.0
6722,0.0
6734,0.0
6739,0.0
6740,0.0
6764,0.0
6766,0.0
6775,0.0
6792,0.0
6800,0.0
6803,0.0
6804,0.0
6814,0.0
6815,0.0
6816,0.0
6825,0.0
6836,0.0
6843,0.0
6847,0.0
6854,0.0
6873,0.0
6880,0.0
6890,0.0
6912,0.0
6917,0.0
6921,0.0
6940,0.0
6959,0.0
6964,0.0
6978,0.0
6988,0.0
7025,0.0
7043,0.0
7044,0.0
7048,0.0
7051,0.0
7055,0.0
7056,0.0
7061,0.0
7067,0.0
7077,0.0
7084,0.0
7102,0.0
7107,0.0
7115,0.0
7122,0.0
7131,0.0
7133,0.0
7161,0.0
7186,0.0
7187,0.0
7194,0.0
7201,0.0
7229,0.0
7243,0.0
7256,0.0
7261,0.0
7266,0.0
7286,0.0
7300,0.0
7301,0.0
7307,0.0
7321,0.0
7334,0.0
7335,0.0
7355,0.0
7362,0.0
7370,0.0
7377,0.0
7383,0.0
7403,0.0
7419,0.0
7439,0.0
7444,0.0
7459,0.0
7469,0.0
7482,0.0
7487,0.0
7488,0.0
7509,0.0
7531,0.0
7542,0.0
7546,0.0
7552,0.0
7557,0.0
7577,0.0
7581,0.0
7588,0.0
7590,0.0
7595,0.0
7608,0.0
7609,0.0
7614,0.0
7618,0.0
7623,0.0
7629,0.0
7635,0.0
7648,0.0
7651,0.0
7653,0.0
7664,0.0
7668,0.0
7670,0.0
7691,0.0
7693,0.0
7697,0.0
7699,0.0
7713,0.0
7717,0.0
7723,0.0
7724,0.0
7727,0.0
7735,0.0
7739,0.0
7766,0.0
7775,0.0
7778,0.0
7784,0.0
7786,0.0
7795,0.0
7807,0.0
7815,0.0
7823,0.0
7824,0.0
7836,0.0
7858,0.0
7877,0.0
7880,0.0
7899,0.0
7908,0.0
7916,0.0
7920,0.0
7945,0.0
7955,0.0
7956,0.0
7985,0.0
7987,0.0
7991,0.0
7996,0.0
7997,0.0
7998,0.0
8004,0.0
8016,0.0
8060,0.0
8066,0.0
8072,0.0
8076,0.0
8081,0.0
8082,0.0
8095,0.0
8099,0.0
8104,0.0
8118,0.0
8119,0.0
8138,0.0
8152,0.0
8162,0.0
8167,0.0
8169,0.0
8172,0.0
8182,0.0
8184,0.0
8187,0.0
8189,0.0
8198,0.0
8204,0.0
8207,0.0
8218,0.0
8230,0.0
8231,0.0
8233,0.0
8239,0.0
8249,0.0
8263,0.0
8272,0.0
8278,0.0
8281,0.0
8293,0.0
8300,0.0
8312,0.0
8322,0.0
8324,0.0
8325,0.0
8343,0.0
8352,0.0
8360,0.0
8362,0.0
8382,0.0
8394,0.0
8405,0.0
8406,0.0
8418,0.0
8423,0.0
8432,0.0
8454,0.0
8459,0.0
8470,0.0
8479,0.0
8482,0.0
8492,0.0
8495,0.0
8498,0.0
8503,0.0
8505,0.0
8530,0.0
8538,0.0
8562,0.0
8568,0.0
8575,0.0
8589,0.0
8596,0.0
8598,0.0
8600,0.0
8607,0.0
8613,0.0
8620,0.0
8623,0.0
8639,0.0
8644,0.0
8647,0.0
8651,0.0
8652,0.0
8654,0.0
8669,0.0
8713,0.0
8720,0.0
8741,0.0
8772,0.0
8784,0.0
8786,0.0
8787,0.0
8797,0.0
8802,0.0
8805,0.0
8807,0.0
8809,0.0
8825,0.0
8864,0.0
8868,0.0
8872,0.0
8876,0.0
8882,0.0
8883,0.0
8891,0.0
8895,0.0
8896,0.0
8900,0.0
8903,0.0
8909,0.0
8916,0.0
8923,0.0
8932,0.0
8935,0.0
8943,0.0
8962,0.0
8963,0.0
8966,0.0
8967,0.0
8973,0.0
8977,0.0
8991,0.0
8996,0.0
9002,0.0
9026,0.0
9032,0.0
9034,0.0
9035,0.0
9037,0.0
9039,0.0
9041,0.0
9050,0.0
9086,0.0
9087,0.0
9096,0.0
9101,0.0
9121,0.0
9129,0.0
9133,0.0
9140,0.0
9145,0.0
9154,0.0
9157,0.0
9160,0.0
9173,0.0
9174,0.0
9175,0.0
9195,0.0
9205,0.0
9230,0.0
9231,0.0
9235,0.0
9244,0.0
9245,0.0
9246,0.0
9267,0.0
9278,0.0
9284,0.0
9285,0.0
9291,0.0
9300,0.0
9314,0.0
9321,0.0
9322,0.0
9325,0.0
9347,0.0
9359,0.0
9362,0.0
9363,0.0
9367,0.0
9369,0.0
9381,0.0
9383,0.0
9389,0.0
9391,0.0
9394,0.0
9396,0.0
9412,0.0
9422,0.0
9428,0.0
9443,0.0
9452,0.0
9463,0.0
9465,0.0
9478,0.0
9485,0.0
9490,0.0
9495,0.0
9503,0.0
9511,0.0
9512,0.0
9519,0.0
9523,0.0
9545,0.0
9551,0.0
9562,0.0
9574,0.0
9577,0.0
9579,0.0
9605,0.0
9609,0.0
9619,0.0
9646,0.0
9649,0.0
9651,0.0
9653,0.0
9663,0.0
9670,0.0
9681,0.0
9689,0.0
9693,0.0
9712,0.0
9732,0.0
9734,0.0
9744,0.0
9759,0.0
9762,0.0
9768,0.0
9770,0.0
9783,0.0
9790,0.0
9797,0.0
9799,0.0
9801,0.0
9815,0.0
9841,0.0
9843,0.0
9880,0.0
9888,0.0
9917,0.0
9929,0.0
9934,0.0
9952,0.0
9957,0.0
9959,0.0
9964,0.0
9988,0.0
9995,0.0
10005,0.0
10024,0.0
10026,0.0
10027,0.0
10055,0.0
10059,0.0
10062,0.0
10078,0.0
10092,0.0
10105,0.0
10106,0.0
10129,0.0
10158,0.0
10172,0.0
10175,0.0
10177,0.0
10178,0.0
10179,0.0
10190,0.0
10198,0.0
10205,0.0
10213,0.0
10224,0.0
10228,0.0
10248,0.0
10257,0.0
10261,0.0
10263,0.0
10271,0.0
10276,0.0
10280,0.0
10284,0.0
10291,0.0
10293,0.0
10295,0.0
10296,0.0
10298,0.0
10301,0.0
10303,0.0
10317,0.0
10321,0.0
10337,0.0
10339,0.0
10347,0.0
10357,0.0
10365,0.0
10368,0.0
10374,0.0
10383,0.0
10389,0.0
10398,0.0
10399,0.0
10418,0.0
10419,0.0
10430,0.0
10431,0.0
10434,0.0
10437,0.0
10446,0.0
10456,0.0
10458,0.0
10461,0.0
10487,0.0
10497,0.0
10502,0.0
10514,0.0
10522,0.0
10523,0.0
10534,0.0
10540,0.0
10549,0.0
10553,0.0
10557,0.0
10560,0.0
10581,0.0
10585,0.0
10588,0.0
10601,0.0
10606,0.0
10616,0.0
10622,0.0
10627,0.0
10629,0.0
10641,0.0
10651,0.0
10673,0.0
10678,0.0
10682,0.0
10686,0.0
10694,0.0
10711,0.0
10721,0.0
10732,0.0
10733,0.0
10760,0.0
10761,0.0
10772,0.0
10774,0.0
10803,0.0
10808,0.0
10817,0.0
10818,0.0
10831,0.0
10844,0.0
10850,0.0
10855,0.0
10857,0.0
10882,0.0
10898,0.0
10906,0.0
10916,0.0
10922,0.0
10934,0.0
10937,0.0
10940,0.0
10943,0.0
10953,0.0
10958,0.0
10969,0.0
10977,0.0
10978,0.0
10990,0.0
11005,0.0
11019,0.0
11035,0.0
11036,0.0
11038,0.0
11068,0.0
11073,0.0
11074,0.0
11081,0.0
11097,0.0
11118,0.0
11121,0.0
11153,0.0
11154,0.0
11155,0.0
11166,0.0
11184,0.0
11187,0.0
11189,0.0
11197,0.0
11203,0.0
11217,0.0
11220,0.0
11227,0.0
11230,0.0
11246,0.0
11248,0.0
11254,0.0
11257,0.0
11259,0.0
11265,0.0
11274,0.0
11278,0.0
11292,0.0
11293,0.0
11304,0.0
11311,0.0
11318,0.0
11329,0.0
11330,0.0
11357,0.0
11367,0.0
11378,0.0
11381,0.0
11393,0.0
11401,0.0
11402,0.0
11417,0.0
11424,0.0
11425,0.0
11426,0.0
11434,0.0
11436,0.0
11443,0.0
11461,0.0
11474,0.0
11493,0.0
11501,0.0
11515,0.0
11517,0.0
11524,0.0
11525,0.0
11548,0.0
11549,0.0
11557,0.0
11560,0.0
11579,0.0
11591,0.0
11615,0.0
11618,0.0
11622,0.0
11624,0.0
11635,0.0
11636,0.0
11639,0.0
11641,0.0
11653,0.0
11672,0.0
11675,0.0
11682,0.0
11684,0.0
11692,0.0
11702,0.0
11706,0.0
11711,0.0
11713,0.0
11717,0.0
11719,0.0
11728,0.0
11734,0.0
11741,0.0
11747,0.0
11761,0.0
11766,0.0
11767,0.0
11794,0.0
11800,0.0
11808,0.0
11813,0.0
11814,0.0
11817,0.0
11821,0.0
11825,0.0
11831,0.0
11843,0.0
11861,0.0
11865,0.0
11869,0.0
11886,0.0
11888,0.0
11889,0.0
11900,0.0
11902,0.0
11910,0.0
11914,0.0
11924,0.0
11943,0.0
11950,0.0
11953,0.0
11984,0.0
12002,0.0
12008,0.0
12015,0.0
12026,0.0
12036,0.0
12037,0.0
12046,0.0
12055,0.0
12057,0.0
12063,0.0
12066,0.0
12069,0.0
12085,0.0
12091,0.0
12092,0.0
12098,0.0
12100,0.0
12110,0.0
12118,0.0
12122,0.0
12126,0.0
12128,0.0
12130,0.0
12131,0.0
12134,0.0
12147,0.0
12149,0.0
12152,0.0
12158,0.0
12161,0.0
12165,0.0
12169,0.0
12170,0.0
12175,0.0
12192,0.0
12200,0.0
12202,0.0
12207,0.0
12217,0.0
12239,0.0
12246,0.0
12247,0.0
12258,0.0
12271,0.0
12275,0.0
12277,0.0
12285,0.0
12288,0.0
12291,0.0
12315,0.0
12322,0.0
12340,0.0
12344,0.0
12350,0.0
12387,0.0
12389,0.0
12390,0.0
12393,0.0
12402,0.0
12406,0.0
12415,0.0
12417,0.0
12419,0.0
12428,0.0
12435,0.0
12436,0.0
12437,0.0
12452,0.0
12468,0.0
12473,0.0
12480,0.0
12485,0.0
12518,0.0
12531,0.0
12535,0.0
12548,0.0
12553,0.0
12569,0.0
12571,0.0
12576,0.0
12590,0.0
12606,0.0
12611,0.0
12615,0.0
12619,0.0
12649,0.0
12653,0.0
12662,0.0
12665,0.0
12668,0.0
12670,0.0
12677,0.0
12679,0.0
12702,0.0
12707,0.0
12717,0.0
12722,0.0
12725,0.0
12726,0.0
12736,0.0
12740,0.0
12753,0.0
12754,0.0
12767,0.0
12768,0.0
12774,0.0
12778,0.0
12783,0.0
12793,0.0
12801,0.0
12802,0.0
12811,0.0
12848,0.0
12850,0.0
12859,0.0
12860,0.0
12866,0.0
12881,0.0
12892,0.0
12893,0.0
12901,0.0
12907,0.0
12918,0.0
12935,0.0
12965,0.0
12973,0.0
12975,0.0
12992,0.0
12994,0.0
13005,0.0
13019,0.0
13026,0.0
13049,0.0
13064,0.0
13068,0.0
13069,0.0
13075,0.0
13085,0.0
13087,0.0
13088,0.0
13090,0.0
13102,0.0
13141,0.0
13147,0.0
13170,0.0
13172,0.0
13174,0.0
13195,0.0
13196,0.0
13205,0.0
13214,0.0
13222,0.0
13231,0.0
13232,0.0
13247,0.0
13259,0.0
13261,0.0
13264,0.0
13281,0.0
13285,0.0
13286,0.0
13289,0.0
13290,0.0
13301,0.0
13302,0.0
13322,0.0
13328,0.0
13333,0.0
13338,0.0
13339,0.0
13341,0.0
13343,0.0
13345,0.0
13348,0.0
13357,0.0
13360,0.0
13361,0.0
13363,0.0
13367,0.0
13368,0.0
13373,0.0
13379,0.0
13385,0.0
13397,0.0
13398,0.0
13416,0.0
13444,0.0
13454,0.0
13460,0.0
13465,0.0
13485,0.0
13491,0.0
13495,0.0
13528,0.0
13535,0.0
13538,0.0
13543,0.0
13549,0.0
13554,0.0
13576,0.0
13591,0.0
13604,0.0
13606,0.0
13607,0.0
13608,0.0
13615,0.0
13634,0.0
13644,0.0
13649,0.0
13666,0.0
13680,0.0
13684,0.0
13687,0.0
13689,0.0
13707,0.0
13718,0.0
13720,0.0
13723,0.0
13732,0.0
13737,0.0
13753,0.0
13760,0.0
13762,0.0
13763,0.0
13779,0.0
13781,0.0
13784,0.0
13786,0.0
13787,0.0
13788,0.0
13799,0.0
13803,0.0
13822,0.0
13828,0.0
13848,0.0
13849,0.0
13858,0.0
13864,0.0
13868,0.0
13889,0.0
13891,0.0
13899,0.0
13915,0.0
13916,0.0
13922,0.0
13929,0.0
13931,0.0
13938,0.0
13939,0.0
13942,0.0
13955,0.0
13957,0.0
13970,0.0
13984,0.0
13989,0.0
13991,0.0
13997,0.0
13998,0.0
14001,0.0
14018,0.0
14022,0.0
14028,0.0
14032,0.0
14034,0.0
14036,0.0
14042,0.0
14046,0.0
14052,0.0
14056,0.0
14058,0.0
14059,0.0
14060,0.0
14076,0.0
14089,0.0
14099,0.0
14112,0.0
14117,0.0
14132,0.0
14141,0.0
14148,0.0
14151,0.0
14154,0.0
14155,0.0
14159,0.0
14164,0.0
14172,0.0
14175,0.0
14196,0.0
14203,0.0
14208,0.0
14231,0.0
14249,0.0
14253,0.0
14257,0.0
14261,0.0
14274,0.0
14280,0.0
14296,0.0
14303,0.0
14313,0.0
14331,0.0
14341,0.0
14348,0.0
14354,0.0
14355,0.0
14359,0.0
14389,0.0
14392,0.0
14398,0.0
14407,0.0
14412,0.0
14421,0.0
14432,0.0
14434,0.0
14435,0.0
14446,0.0
14449,0.0
14451,0.0
14456,0.0
14461,0.0
14476,0.0
14485,0.0
14489,0.0
14491,0.0
14512,0.0
14516,0.0
14518,0.0
14519,0.0
14528,0.0
14534,0.0
14551,0.0
14558,0.0
14559,0.0
14562,0.0
14572,0.0
14593,0.0
14622,0.0
14628,0.0
14655,0.0
14656,0.0
14665,0.0
14678,0.0
14705,0.0
14721,0.0
14724,0.0
14742,0.0
14745,0.0
14746,0.0
14751,0.0
14771,0.0
14780,0.0
14784,0.0
14789,0.0
14798,0.0
14799,0.0
14804,0.0
14814,0.0
14830,0.0
14831,0.0
14834,0.0
14845,0.0
14850,0.0
14855,0.0
14863,0.0
14869,0.0
14878,0.0
14880,0.0
14881,0.0
14893,0.0
14896,0.0
14902,0.0
14930,0.0
14935,0.0
14943,0.0
14949,0.0
14950,0.0
14953,0.0
14958,0.0
14977,0.0
14986,0.0
15002,0.0
15010,0.0
15024,0.0
15025,0.0
15030,0.0
15033,0.0
15042,0.0
15047,0.0
15049,0.0
15051,0.0
15058,0.0
15065,0.0
15066,0.0
15075,0.0
15083,0.0
15092,0.0
15094,0.0
15095,0.0
15108,0.0
15116,0.0
15136,0.0
15157,0.0
15161,0.0
15177,0.0
15189,0.0
15194,0.0
15203,0.0
15205,0.0
15208,0.0
15218,0.0
15221,0.0
15222,0.0
15229,0.0
15235,0.0
15238,0.0
15245,0.0
15249,0.0
15266,0.0
15284,0.0
15290,0.0
15299,0.0
15303,0.0
15313,0.0
15320,0.0
15322,0.0
15330,0.0
15344,0.0
15357,0.0
15364,0.0
15366,0.0
15374,0.0
15377,0.0
15398,0.0
15408,0.0
15447,0.0
15452,0.0
15455,0.0
15457,0.0
15465,0.0
15467,0.0
15477,0.0
15478,0.0
15481,0.0
15486,0.0
15490,0.0
15494,0.0
15495,0.0
15496,0.0
15497,0.0
15503,0.0
15504,0.0
15506,0.0
15513,0.0
15517,0.0
15519,0.0
15522,0.0
15523,0.0
15529,0.0
15537,0.0
15543,0.0
15550,0.0
15551,0.0
15575,0.0
15585,0.0
15586,0.0
15589,0.0
15606,0.0
15616,0.0
15617,0.0
15619,0.0
15627,0.0
15643,0.0
15648,0.0
15649,0.0
15654,0.0
15656,0.0
15665,0.0
15686,0.0
15694,0.0
15701,0.0
15706,0.0
15720,0.0
15733,0.0
15741,0.0
15750,0.0
15751,0.0
15755,0.0
15762,0.0
15768,0.0
15780,0.0
15781,0.0
15789,0.0
15802,0.0
15803,0.0
15805,0.0
15812,0.0
15814,0.0
15822,0.0
15831,0.0
15838,0.0
15842,0.0
15855,0.0
15865,0.0
15873,0.0
15882,0.0
15893,0.0
15905,0.0
15911,0.0
15919,0.0
15922,0.0
15927,0.0
15936,0.0
15939,0.0
15967,0.0
15974,0.0
15976,0.0
15985,0.0
15997,0.0
16031,0.0
16034,0.0
16041,0.0
16044,0.0
16045,0.0
16046,0.0
16048,0.0
16062,0.0
16075,0.0
16081,0.0
16092,0.0
16097,0.0
16100,0.0
16102,0.0
16104,0.0
16105,0.0
16107,0.0
16127,0.0
16132,0.0
16135,0.0
16140,0.0
16174,0.0
16175,0.0
16189,0.0
16198,0.0
16206,0.0
16234,0.0
16237,0.0
16238,0.0
16243,0.0
16253,0.0
16271,0.0
16280,0.0
16295,0.0
16297,0.0
16305,0.0
16312,0.0
16318,0.0
16343,0.0
16345,0.0
16358,0.0
16364,0.0
16378,0.0
16388,0.0
16391,0.0
16398,0.0
16400,0.0
16412,0.0
16425,0.0
16430,0.0
16433,0.0
16440,0.0
16443,0.0
16447,0.0
16451,0.0
16455,0.0
16463,0.0
16475,0.0
16480,0.0
16505,0.0
16516,0.0
16527,0.0
16532,0.0
16543,0.0
16546,0.0
