5017,0.34,
5021,-1.66,
5030,0.34,
5034,0.34,
5046,0.34,
5048,-0.66,
5063,-2.16,
5065,-1.66,
5082,-1.66,
5084,-1.66,
5092,0.34,
5094,-0.66,
5102,-0.16,
5107,0.34,
5110,-0.66,
5138,0.34,
5156,0.34,
5186,-0.66,
5195,0.34,
5209,-0.66,
5210,0.34,
5223,0.34,
5264,-0.16,
5265,-0.66,
5269,0.34,
5276,-1.66,
5293,-0.66,
5296,0.34,
5334,0.34,
5337,-0.16,
5350,-2.16,
5352,-0.66,
5365,0.34,
5366,1.34,
5382,0.34,
5384,-0.66,
5393,-0.16,
5398,0.34,
5399,-0.66,
5406,0.34,
5410,0.84,
5412,-1.66,
5414,-0.66,
5418,0.34,
5425,-0.66,
5441,0.34,
5465,-0.16,
5475,-0.66,
5483,-1.66,
5495,-0.16,
5510,0.34,
5513,0.34,
5518,0.34,
5524,0.34,
5543,1.34,
5544,1.34,
5556,0.34,
5558,-0.66,
5561,0.34,
5576,0.34,
5592,-0.66,
5596,1.34,
5604,0.34,
5613,0.34,
5615,0.34,
5621,1.34,
5623,-1.66,
5630,-0.66,
5636,1.34,
5638,1.34,
5640,-1.66,
5642,-0.16,
5658,0.34,
5662,1.34,
5664,0.84,
5691,-1.16,
5698,-0.66,
5699,-0.66,
5723,0.34,
5726,0.34,
5729,1.34,
5730,1.34,
5737,0.34,
5745,-0.66,
5771,-0.66,
5789,0.34,
5798,-1.66,
5814,0.34,
5825,0.84,
5826,-0.66,
5827,1.34,
5838,1.34,
5843,0.34,
5851,1.34,
5875,0.34,
5877,0.34,
5878,0.84,
5881,-0.66,
5896,0.34,
5906,1.34,
5921,-0.66,
5922,0.34,
5927,-0.66,
5950,-0.66,
5958,-2.66,
5967,-0.66,
5970,-0.16,
5972,0.34,
5984,1.34,
5993,1.34,
6000,-2.66,
6008,-0.66,
6012,-0.66,
6015,-0.66,
6017,0.34,
6020,-0.66,
6026,1.34,
6027,0.34,
6031,1.34,
6038,0.34,
6040,-0.66,
6047,-1.66,
6050,-0.66,
6060,1.34,
6083,-2.66,
6099,0.84,
6114,0.34,
6116,0.34,
6129,-0.66,
6137,-1.16,
6142,0.34,
6145,1.34,
6165,-0.66,
6166,0.34,
6167,0.34,
6168,0.34,
6169,-0.66,
6175,-0.66,
6177,0.34,
6190,-0.16,
6198,0.34,
6200,-0.66,
6201,-0.66,
6206,-1.16,
6228,0.34,
6232,0.34,
6241,-0.66,
6247,0.34,
6260,0.34,
6289,1.34,
6314,0.34,
6319,-0.66,
6337,0.34,
6348,-1.66,
6349,0.34,
6351,-0.66,
6356,-0.66,
6366,-1.66,
6369,-1.16,
6371,-3.16,
6373,-1.66,
6389,-0.66,
6409,-0.66,
6418,-0.66,
6424,1.34,
6448,-1.66,
6467,-1.66,
6468,0.34,
6475,0.34,
6480,0.34,
6486,0.34,
6497,-0.66,
6501,0.34,
6506,1.34,
6514,-0.16,
6559,-0.66,
6561,-0.16,
6569,0.34,
6574,0.34,
6575,0.84,
6586,1.34,
6593,0.34,
6602,0.34,
6607,0.34,
6611,1.34,
6621,-0.66,
6625,0.34,
6628,-0.66,
6630,0.34,
6636,1.34,
6638,0.34,
6639,1.34,
6670,1.34,
6676,0.34,
6719,0.84,
6720,-0.16,
6722,1.34,
6734,1.34,
6739,-0.66,
6740,-1.66,
6764,1.34,
6766,0.34,
6775,0.34,
6792,0.34,
6800,1.34,
6803,-0.66,
6804,-0.66,
6814,0.34,
6815,1.34,
6816,0.34,
6825,0.34,
6836,-1.66,
6843,-0.16,
6847,0.34,
6854,0.34,
6873,1.34,
6880,0.34,
6890,-0.66,
6912,1.34,
6917,0.34,
6921,0.84,
6940,0.34,
6959,0.34,
6964,0.34,
6978,-0.66,
6988,-0.16,
7025,1.34,
7043,1.34,
7044,-0.66,
7048,0.34,
7051,0.84,
7055,0.34,
7056,0.34,
7061,0.34,
7067,-0.66,
7077,0.34,
7084,0.34,
7102,-2.66,
7107,1.34,
7115,-0.66,
7122,-1.66,
7131,0.34,
7133,0.34,
7161,1.34,
7186,-0.16,
7187,-0.66,
7194,0.84,
7201,0.84,
7229,0.34,
7243,-0.16,
7256,1.34,
7261,0.34,
7266,-1.66,
7286,0.34,
7300,-0.66,
7301,-0.66,
7307,-0.66,
7321,1.34,
7334,0.34,
7335,1.34,
7355,-2.66,
7362,-0.66,
7370,-0.16,
7377,0.34,
7383,1.34,
7403,0.34,
7419,0.34,
7439,1.34,
7444,1.34,
7459,1.34,
7469,1.34,
7482,-2.66,
7487,0.34,
7488,0.34,
7509,-0.66,
7531,0.34,
7542,-0.66,
7546,1.34,
7552,-0.66,
7557,0.84,
7577,0.34,
7581,-0.66,
7588,0.34,
7590,1.34,
7595,1.34,
7608,-0.66,
7609,-0.66,
7614,-1.66,
7618,-1.66,
7623,1.34,
7629,0.34,
7635,0.34,
7648,-1.16,
7651,-0.66,
7653,-0.66,
7664,-1.66,
7668,1.34,
7670,-0.66,
7691,-0.66,
7693,0.84,
7697,0.34,
7699,0.84,
7713,-0.66,
7717,1.34,
7723,-0.66,
7724,-0.66,
7727,0.34,
7735,-1.66,
7739,0.34,
7766,0.34,
7775,0.34,
7778,0.34,
7784,0.84,
7786,0.84,
7795,1.34,
7807,-2.66,
7815,-0.66,
7823,-0.66,
7824,1.34,
7836,0.34,
7858,-0.66,
7877,-2.66,
7880,-0.66,
7899,-0.16,
7908,0.34,
7916,0.34,
7920,-0.66,
7945,-1.66,
7955,1.34,
7956,-0.66,
7985,1.34,
7987,1.34,
7991,-0.66,
7996,1.34,
7997,-0.16,
7998,1.34,
8004,-1.16,
8016,1.34,
8060,-1.66,
8066,-0.66,
8072,1.34,
8076,-2.66,
8081,-0.66,
8082,1.34,
8095,1.34,
8099,1.34,
8104,1.34,
8118,-0.16,
8119,-0.66,
8138,-0.66,
8152,-0.16,
8162,-0.66,
8167,1.34,
8169,-0.66,
8172,1.34,
8182,1.34,
8184,1.34,
8187,-0.66,
8189,-0.66,
8198,-0.66,
8204,-1.66,
8207,-0.66,
8218,0.34,
8230,-0.66,
8231,-0.66,
8233,-2.66,
8239,-0.66,
8249,-0.66,
8263,-0.66,
8272,-0.66,
8278,-1.66,
8281,0.34,
8293,-1.66,
8300,-0.66,
8312,-0.66,
8322,0.34,
8324,-0.66,
8325,-1.66,
8343,-0.66,
8352,1.34,
8360,0.34,
8362,1.34,
8382,0.34,
8394,0.34,
8405,1.34,
8406,0.34,
8418,-0.66,
8423,-0.66,
8432,0.34,
8454,1.34,
8459,0.34,
8470,-0.66,
8479,0.34,
8482,1.34,
8492,0.34,
8495,0.34,
8498,0.34,
8503,0.34,
8505,0.34,
8530,-0.66,
8538,0.84,
8562,-1.66,
8568,0.84,
8575,0.84,
8589,0.34,
8596,0.34,
8598,0.34,
8600,-2.66,
8607,-0.16,
8613,1.34,
8620,-0.66,
8623,0.34,
8639,1.34,
8644,1.34,
8647,0.34,
8651,-3.16,
8652,1.34,
8654,-1.66,
8669,0.34,
8713,1.34,
8720,0.34,
8741,-0.66,
8772,-0.66,
8784,1.34,
8786,0.34,
8787,-0.66,
8797,0.34,
8802,-0.66,
8805,0.34,
8807,-0.66,
8809,-0.66,
8825,1.34,
8864,0.34,
8868,-1.66,
8872,-0.66,
8876,-0.66,
8882,-0.66,
8883,-2.66,
8891,1.34,
8895,0.84,
8896,0.34,
8900,-0.66,
8903,1.34,
8909,0.34,
8916,-0.66,
8923,-0.66,
8932,1.34,
8935,0.34,
8943,-1.66,
8962,0.34,
8963,-0.66,
8966,0.34,
8967,0.34,
8973,0.34,
8977,0.34,
8991,-0.66,
8996,0.34,
9002,-2.66,
9026,-0.66,
9032,-0.16,
9034,0.34,
9035,0.34,
9037,-0.66,
9039,0.34,
9041,1.34,
9050,-1.66,
9086,0.34,
9087,-0.66,
9096,1.34,
9101,-0.16,
9121,0.34,
9129,0.84,
9133,-0.66,
9140,-1.66,
9145,0.84,
9154,-0.66,
9157,-0.66,
9160,-1.16,
9173,0.34,
9174,1.34,
9175,-0.66,
9195,-0.66,
9205,-1.66,
9230,-0.16,
9231,1.34,
9235,0.34,
9244,1.34,
9245,0.34,
9246,0.84,
9267,-0.66,
9278,0.34,
9284,0.34,
9285,0.34,
9291,1.34,
9300,-0.16,
9314,0.34,
9321,-0.66,
9322,0.84,
9325,1.34,
9347,-1.66,
9359,0.34,
9362,0.34,
9363,0.34,
9367,0.34,
9369,1.34,
9381,0.34,
9383,-0.66,
9389,-1.16,
9391,0.84,
9394,0.84,
9396,0.34,
9412,-0.66,
9422,-1.66,
9428,-3.16,
9443,0.84,
9452,-0.66,
9463,-1.16,
9465,0.34,
9478,-0.66,
9485,0.34,
9490,1.34,
9495,0.84,
9503,0.34,
9511,0.34,
9512,-0.66,
9519,-0.16,
9523,1.34,
9545,0.34,
9551,0.34,
9562,0.84,
9574,0.34,
9577,-0.16,
9579,-0.66,
9605,1.34,
9609,-0.66,
9619,-0.66,
9646,-0.66,
9649,-0.66,
9651,0.34,
9653,-0.66,
9663,-0.66,
9670,-2.66,
9681,0.34,
9689,1.34,
9693,1.34,
9712,0.34,
9732,-0.66,
9734,-0.66,
9744,-0.16,
9759,-0.66,
9762,0.34,
9768,-0.66,
9770,0.84,
9783,1.34,
9790,1.34,
9797,-0.16,
9799,0.34,
9801,0.34,
9815,0.34,
9841,0.34,
9843,-0.66,
9880,-1.66,
9888,-1.66,
9917,-1.66,
9929,-1.16,
9934,0.34,
9952,0.34,
9957,-0.16,
9959,-0.66,
9964,1.34,
9988,1.34,
9995,-0.66,
10005,1.34,
10024,1.34,
10026,0.34,
10027,0.34,
10055,0.84,
10059,-0.16,
10062,1.34,
10078,1.34,
10092,-0.66,
10105,0.84,
10106,-0.66,
10129,0.34,
10158,0.34,
10172,-0.66,
10175,0.34,
10177,0.34,
10178,0.34,
10179,-1.66,
10190,-0.66,
10198,0.34,
10205,0.34,
10213,-0.66,
10224,1.34,
10228,-0.66,
10248,0.84,
10257,-0.66,
10261,0.34,
10263,0.34,
10271,0.34,
10276,-0.66,
10280,0.34,
10284,1.34,
10291,1.34,
10293,-1.66,
10295,1.34,
10296,1.34,
10298,-0.16,
10301,0.34,
10303,1.34,
10317,-0.66,
10321,-1.66,
10337,1.34,
10339,-1.16,
10347,1.34,
10357,-0.66,
10365,-0.66,
10368,0.34,
10374,1.34,
10383,-0.66,
10389,1.34,
10398,-0.66,
10399,-1.66,
10418,-0.66,
10419,-2.66,
10430,-0.66,
10431,-0.66,
10434,0.34,
10437,-0.16,
10446,1.34,
10456,0.84,
10458,-0.66,
10461,-0.66,
10487,0.34,
10497,0.34,
10502,-0.16,
10514,0.34,
10522,1.34,
10523,0.34,
10534,0.34,
10540,1.34,
10549,1.34,
10553,0.34,
10557,-2.66,
10560,0.34,
10581,-0.66,
10585,-0.66,
10588,0.34,
10601,-0.66,
10606,0.84,
10616,-0.66,
10622,-0.66,
10627,0.84,
10629,-1.66,
10641,-1.66,
10651,0.34,
10673,1.34,
10678,0.84,
10682,0.34,
10686,0.34,
10694,-1.66,
10711,0.34,
10721,-0.66,
10732,-0.66,
10733,1.34,
10760,-1.66,
10761,1.34,
10772,0.34,
10774,0.34,
10803,-0.66,
10808,0.34,
10817,-1.16,
10818,0.34,
10831,0.34,
10844,-0.66,
10850,-0.66,
10855,0.34,
10857,0.34,
10882,-0.66,
10898,0.34,
10906,-1.66,
10916,-0.66,
10922,0.34,
10934,-1.16,
10937,-0.16,
10940,-2.66,
10943,1.34,
10953,1.34,
10958,-0.66,
10969,1.34,
10977,0.34,
10978,-0.66,
10990,0.34,
11005,0.84,
11019,-0.66,
11035,0.34,
11036,-0.66,
11038,-0.16,
11068,-0.66,
11073,0.34,
11074,-1.16,
11081,-0.66,
11097,-0.16,
11118,0.34,
11121,-0.66,
11153,0.34,
11154,0.34,
11155,-2.66,
11166,0.34,
11184,-0.66,
11187,-1.16,
11189,-0.16,
11197,0.34,
11203,0.34,
11217,1.34,
11220,-0.66,
11227,1.34,
11230,0.84,
11246,-0.66,
11248,-1.66,
11254,-0.66,
11257,0.84,
11259,0.34,
11265,-0.16,
11274,0.34,
11278,-0.16,
11292,0.34,
11293,-1.16,
11304,-0.66,
11311,0.34,
11318,0.34,
11329,1.34,
11330,-0.16,
11357,-0.16,
11367,0.34,
11378,0.34,
11381,0.34,
11393,-1.66,
11401,-0.16,
11402,1.34,
11417,-0.66,
11424,-0.16,
11425,0.34,
11426,-0.66,
11434,-0.66,
11436,-0.66,
11443,-0.16,
11461,0.34,
11474,-1.66,
11493,0.84,
11501,0.34,
11515,0.34,
11517,0.84,
11524,0.34,
11525,0.34,
11548,-0.66,
11549,0.34,
11557,-0.66,
11560,0.34,
11579,-1.66,
11591,-0.66,
11615,-0.16,
11618,0.34,
11622,-0.66,
11624,0.34,
11635,-0.66,
11636,1.34,
11639,0.34,
11641,-0.66,
11653,-0.66,
11672,0.34,
11675,-1.66,
11682,1.34,
11684,-0.66,
11692,-0.66,
11702,0.84,
11706,-0.16,
11711,-1.66,
11713,1.34,
11717,-0.66,
11719,0.84,
11728,-2.66,
11734,0.84,
11741,0.34,
11747,0.34,
11761,0.34,
11766,0.34,
11767,-0.66,
11794,1.34,
11800,1.34,
11808,0.34,
11813,-0.16,
11814,-0.66,
11817,0.34,
11821,1.34,
11825,0.34,
11831,1.34,
11843,-0.66,
11861,-0.66,
11865,0.34,
11869,1.34,
11886,-2.66,
11888,-0.66,
11889,0.34,
11900,-0.16,
11902,-1.66,
11910,0.34,
11914,0.34,
11924,0.84,
11943,1.34,
11950,0.34,
11953,0.34,
11984,0.34,
12002,-0.66,
12008,-0.66,
12015,1.34,
12026,-0.16,
12036,-0.66,
12037,0.34,
12046,-0.66,
12055,-0.66,
12057,0.34,
12063,1.34,
12066,0.34,
12069,0.34,
12085,0.34,
12091,0.34,
12092,0.34,
12098,0.34,
12100,-0.66,
12110,0.34,
12118,0.34,
12122,-1.66,
12126,0.34,
12128,0.34,
12130,0.34,
12131,-1.66,
12134,-0.16,
12147,-0.66,
12149,-0.16,
12152,-1.66,
12158,-1.66,
12161,-0.66,
12165,-1.66,
12169,0.34,
12170,-0.66,
12175,-0.66,
12192,1.34,
12200,0.34,
12202,0.34,
12207,-0.16,
12217,-2.66,
12239,-0.16,
12246,-0.66,
12247,0.34,
12258,0.34,
12271,0.84,
12275,-0.66,
12277,0.34,
12285,-1.66,
12288,0.34,
12291,0.34,
12315,1.34,
12322,-0.66,
12340,-0.66,
12344,-2.66,
12350,0.34,
12387,-0.66,
12389,0.34,
12390,1.34,
12393,0.34,
12402,0.84,
12406,-2.66,
12415,-0.66,
12417,0.34,
12419,-0.66,
12428,1.34,
12435,-2.66,
12436,0.34,
12437,0.34,
12452,0.34,
12468,0.34,
12473,1.34,
12480,0.34,
12485,-1.66,
12518,-0.66,
12531,-0.16,
12535,0.34,
12548,0.34,
12553,0.34,
12569,0.34,
12571,0.34,
12576,-0.66,
12590,0.34,
12606,0.34,
12611,1.34,
12615,1.34,
12619,1.34,
12649,0.84,
12653,0.34,
12662,-0.66,
12665,0.34,
12668,0.34,
12670,0.84,
12677,-1.66,
12679,1.34,
12702,1.34,
12707,-0.66,
12717,-0.66,
12722,0.34,
12725,0.34,
12726,0.34,
12736,-2.66,
12740,1.34,
12753,0.34,
12754,-0.66,
12767,0.34,
12768,0.84,
12774,1.34,
12778,0.34,
12783,0.34,
12793,-0.16,
12801,1.34,
12802,0.34,
12811,-2.66,
12848,1.34,
12850,1.34,
12859,0.34,
12860,-0.16,
12866,-0.66,
12881,-0.66,
12892,1.34,
12893,-0.66,
12901,0.84,
12907,1.34,
12918,1.34,
12935,1.34,
12965,-0.66,
12973,0.34,
12975,-0.66,
12992,-0.16,
12994,-1.16,
13005,0.34,
13019,-0.66,
13026,-0.66,
13049,0.84,
13064,-0.16,
13068,0.34,
13069,1.34,
13075,1.34,
13085,-0.66,
13087,1.34,
13088,0.34,
13090,-0.66,
13102,-1.66,
13141,-1.66,
13147,0.84,
13170,1.34,
13172,-0.66,
13174,-0.16,
13195,0.34,
13196,0.34,
13205,-0.66,
13214,-0.66,
13222,0.34,
13231,-0.66,
13232,0.34,
13247,-0.66,
13259,-0.66,
13261,1.34,
13264,-0.66,
13281,-0.66,
13285,-0.66,
13286,1.34,
13289,0.34,
13290,1.34,
13301,0.34,
13302,1.34,
13322,0.34,
13328,-0.66,
13333,-0.66,
13338,-0.66,
13339,-0.66,
13341,-2.66,
13343,-0.16,
13345,0.34,
13348,-2.66,
13357,1.34,
13360,0.34,
13361,0.34,
13363,-0.66,
13367,0.34,
13368,0.84,
13373,-0.66,
13379,0.84,
13385,1.34,
13397,-0.16,
13398,-0.66,
13416,-1.66,
13444,-0.66,
13454,0.34,
13460,0.84,
13465,1.34,
13485,1.34,
13491,1.34,
13495,-0.66,
13528,1.34,
13535,-0.66,
13538,-1.66,
13543,0.84,
13549,-0.66,
13554,0.34,
13576,0.34,
13591,1.34,
13604,-0.66,
13606,-0.16,
13607,0.34,
13608,0.34,
13615,0.34,
13634,0.34,
13644,-0.66,
13649,1.34,
13666,0.34,
13680,0.34,
13684,-0.66,
13687,0.34,
13689,-0.66,
13707,0.34,
13718,-0.66,
13720,1.34,
13723,-0.66,
13732,1.34,
13737,0.34,
13753,1.34,
13760,1.34,
13762,1.34,
13763,-0.66,
13779,0.34,
13781,-0.66,
13784,0.34,
13786,0.34,
13787,-0.66,
13788,-2.66,
13799,0.34,
13803,-0.66,
13822,0.84,
13828,0.34,
13848,-0.66,
13849,0.84,
13858,-0.66,
13864,-0.66,
13868,1.34,
